Time_Index,None,waste_biomass,west_south_central_coal,west_south_central_naturalgas,west_south_central_uranium,west_south_central_distillate,hydrogen,west_south_central_naturalgas_ccs90
7237,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7238,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7239,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7240,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7241,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7242,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7243,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7244,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7245,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7246,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7247,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7248,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7249,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7250,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7251,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7252,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7253,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7254,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7255,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7256,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7257,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7258,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7259,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7260,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7261,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7262,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7263,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7264,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7265,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7266,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7267,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7268,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7269,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7270,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7271,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7272,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7273,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7274,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7275,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7276,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7277,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7278,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7279,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7280,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7281,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7282,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7283,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7284,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7285,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7286,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7287,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7288,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7289,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7290,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7291,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7292,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7293,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7294,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7295,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7296,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7297,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7298,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7299,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7300,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7301,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7302,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7303,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7304,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7305,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7306,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7307,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7308,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7309,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7310,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7311,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7312,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7313,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7314,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7315,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7316,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7317,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7318,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7319,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7320,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7321,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7322,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7323,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7324,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7325,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7326,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7327,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7328,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7329,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7330,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7331,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7332,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7333,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7334,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7335,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7336,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7337,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7338,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7339,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7340,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7341,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7342,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7343,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7344,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7345,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7346,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7347,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7348,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7349,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7350,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7351,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7352,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7353,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7354,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7355,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7356,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7357,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7358,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7359,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7360,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7361,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7362,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7363,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7364,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7365,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7366,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7367,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7368,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7369,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7370,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7371,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7372,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7373,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7374,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7375,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7376,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7377,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7378,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7379,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7380,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7381,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7382,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7383,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7384,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7385,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7386,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7387,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7388,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7389,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7390,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7391,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7392,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7393,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7394,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7395,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7396,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7397,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7398,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7399,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7400,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7401,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7402,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7403,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7404,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7405,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7406,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7407,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7408,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7409,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7410,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7411,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7412,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7413,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7414,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7415,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7416,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7417,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7418,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7419,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7420,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7421,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7422,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7423,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7424,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7425,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7426,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7427,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7428,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7429,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7430,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7431,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7432,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7433,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7434,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7435,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7436,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7437,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7438,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7439,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7440,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7441,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7442,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7443,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7444,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7445,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7446,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7447,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7448,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7449,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7450,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7451,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7452,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7453,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7454,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7455,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7456,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7457,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7458,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7459,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7460,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7461,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7462,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7463,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7464,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7465,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7466,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7467,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7468,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7469,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7470,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7471,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7472,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7473,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7474,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7475,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7476,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7477,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7478,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7479,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7480,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7481,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7482,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7483,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7484,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7485,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7486,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7487,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7488,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7489,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7490,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7491,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7492,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7493,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7494,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7495,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7496,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7497,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7498,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7499,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7500,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7501,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7502,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7503,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7504,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7505,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7506,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7507,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7508,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7509,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7510,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7511,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7512,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7513,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7514,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7515,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7516,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7517,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7518,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7519,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7520,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7521,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7522,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7523,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7524,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7525,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7526,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7527,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7528,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7529,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7530,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7531,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7532,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7533,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7534,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7535,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7536,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7537,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7538,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7539,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7540,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7541,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7542,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7543,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7544,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7545,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7546,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7547,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7548,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7549,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7550,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7551,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7552,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7553,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7554,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7555,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7556,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7557,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7558,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7559,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7560,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7561,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7562,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7563,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7564,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7565,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7566,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7567,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7568,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7569,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7570,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7571,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7572,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7573,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7574,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7575,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7576,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7577,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7578,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7579,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7580,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7581,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7582,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7583,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7584,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7585,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7586,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7587,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7588,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7589,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7590,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7591,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7592,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7593,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7594,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7595,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7596,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7597,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7598,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7599,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7600,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7601,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7602,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7603,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7604,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7605,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7606,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7607,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7608,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7609,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7610,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7611,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7612,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7613,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7614,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7615,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7616,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7617,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7618,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7619,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7620,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7621,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7622,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7623,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7624,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7625,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7626,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7627,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7628,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7629,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7630,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7631,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7632,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7633,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
